;155484;603010;FILM;;RC LAM 3X120 PAÑOS;0;:;20;7;7;7;3;:;0;;:;;;;;;0;;RB;GIMENEZ;1;2/10/2020;;155927;601939;BACK;;POUCH TRANSP. IMPR REW REG 150/23;;:;;;;;;:;;1;:;40;33000;330;768;768;0;0,0%;RT;GIMENEZ;;5/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156193/194;601807/808;YOGUR;;ILOLAY FRUTILLA-VAINILLA DESC;0;:;10;6;1;1;0;:;10;1;:;20;20800;260;1325;1328;20;1,5%;RT;REYES;1;5/10/2020;;156133;602486;GASEOSAS;;AQ MANZANA 6X2250;;:;;;;;;:;;1;:;0;18000;300;1054;1050;94;9,0%;RT;KUHN;;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;10/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155484;603010;FILM;;RC LAM 3X120 PAÑOS;;:;;;;;0;:;10;2;:;0;33000;275;1111;1269;0;0,0%;RB;GALVAN;;2/10/2020;;153726;603088;LAM;;KNORR LISTO PURE PAPAS ZAPA X 125;1;:;15;7;7;7;2;:;15;0;:;55;19200;349;315;350;0;0,0%;RB;GALVAN;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156193/194;601807/808;YOGUR;;ILOLAY FRUTILLA-VAINILLA DESC;;:;;;;;;:;;8;:;0;103000;215;5880;5904;35;0,6%;RB;CORVALAN;;6/10/2020;;155780;602480;GASEOSAS;;AQ PERA 6X1500;0;:;15;3;3;;0;:;35;1;:;0;18000;300;1047;1141;62;5,4%;RT;KUHN;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;10/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156181;602039;PAÑAL;;ODLIGTH XG X 36;0;:;35;7;7;7;0;:;45;0;:;30;3200;107;;301;60;19,9%;RB;GALVAN;1;2/10/2020;;153733;603092;LAM;;KNORR LISTO PURE PAPAS X 200;0;:;15;7;;;2;:;20;0;:;30;7000;233;130;215;22;10,2%;RB;GALVAN;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156193/194;601807/808;YOGUR;;ILOLAY FRUTILLA-VAINILLA DESC;;:;;;;;;:;;8;:;0;105000;219;6167;6165;32;0,5%;MO;TEVEZ;;6/10/2020;;155783;602485;GASEOSAS;;AQ PERA 6X2250;0;:;15;3;3;;0;:;15;1;:;50;29000;264;1654;1715;60;3,5%;RT;KUHN;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;10/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156181;602039;PAÑAL;;ODLIGTH XG X 36;;:;;;;;;:;;0;:;25;7800;312;530;341;50;14,7%;MO;GALVAN;;2/10/2020;;153733;603092;LAM;;KNORR LISTO PURE PAPAS X 200;;:;;;;;;:;;1;:;0;15000;250;234;140;0;0,0%;MO;PEREZ;;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156193/194;601807/808;YOGUR;;ILOLAY FRUTILLA-VAINILLA DESC;;:;;;;;;:;;2;:;45;34000;206;1943;1952;17;0,9%;RT;REYES;;6/10/2020;;155860;601814;GASEOSAS;;COCA COLA S/AZUCARES 6X310;0;:;20;5;5;4;;:;;;:;;;0;;;;0,0%;RT;KUHN;0,5;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156180;602054;PAÑAL;;OLDLIGHT M X 68;0;:;20;7;7;;0;:;15;0;:;45;15700;349;746;800;40;5,0%;MO;GALVAN;1;2/10/2020;;153735;603090;LAM;;KNORR LISTO PURE PAPAS X 125;0;:;10;7;;;0;:;40;1;:;20;22000;275;395;370;0;0,0%;MO;PEREZ;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156190;602438;YOGUR;;GRAN COMPRA ENT VAINILLA X 900;0;:;30;8;;5;1;:;0;2;:;10;30000;231;1618;1714;113;6,6%;RT;REYES;1;6/10/2020;;155860;601814;GASEOSAS;;COCA COLA S/AZUCARES 6X310;;:;;;;;1;:;0;1;:;50;34300;312;1328;1374;50;3,6%;RB;MARINO;;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156183;602042;PAÑAL;;ODLIGTH XXG X 17;0;:;15;7;;;0;:;15;0;:;25;10000;400;370;393;37;9,4%;MO;GALVAN;1;2/10/2020;;310121;601939;BACK;;POUCH TRANSP. IMPR REW REG 150/23;0;:;15;3;;;0;:;45;0;:;40;14000;350;362;382;0;0,0%;MO;PEREZ;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156191;602439;YOGUR;;GRAN COMPRA ENT FRUTILLA X 900;0;:;25;8;;;0;:;20;0;:;50;12000;240;680;734;57;7,8%;RT;REYES;1;6/10/2020;;156116;601333;GASEOSAS;;CEPITA MANZANA 6X300 2VIA EDASA;0;:;35;6;3;6;0;:;20;1;:;45;33000;314;2338;2354;18;0,8%;RB;MARINO;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156185;602244;PAÑAL;;ODLIGHT M X 8 ;0;:;15;7;;;0;:;20;1;:;35;31000;326;1021;1030;15;1,5%;MO;GALVAN;1;2/10/2020;;153734;603091;LAM;;KNORR LISTO PURE PAPAS REC COMP X 125;0;:;20;7;;;1;:;20;1;:;30;10000;111;253;250;0;0,0%;MO;PEREZ;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156191;602439;YOGUR;;GRAN COMPRA ENT FRUTILLA X 900;;:;;;;;;:;;1;:;40;26800;268;1444;1476;32;2,2%;RB;CORVALAN;;7/10/2020;;XXX;XXX;PRUEBAS;;PRUEBAS PERFIL DE MAQUINA;;:;;;;;;:;;1;:;30;;0;;;;0,0%;;;;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156184;602106;PAÑAL;;42109492 ODLIGHT G X 8 ;0;:;20;7;7;;0;:;35;2;:;15;43000;319;1373;1447;76;5,3%;MO;GALVAN;1;2/10/2020;;153734;603091;LAM;;KNORR LISTO PURE PAPAS REC COMP X 125;;:;;;;;;:;;1;:;25;12300;148;163;167;15;9,0%;RT;GIMENEZ;;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156078;602854;YOGUR;;YOGURISIMO FRUTILLA X 220 GRS;0;:;30;7;;2;0;:;55;0;:;35;10000;286;526;612;80;13,1%;RB;CORVALAN;1;7/10/2020;;155976;601331;GASEOSAS;;CEPITA NARANJA 4X1500;0;:;30;6;6;;0;:;30;;:;;;0;;;;0,0%;RB;MARINO;0,5;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155751;601991;YOGUR;;TREGAR YOGUR BEBIBLE SEMIDESC VAINILLA;;:;;;;;;:;;1;:;50;22000;200;1240;1240;15;1,2%;RT;REYES;;2/10/2020;;156157;602394;LLEC;;QUESO FINLANDIA X 2 KG;0;:;30;5;0;5;0;:;45;1;:;5;16000;242;445;460;45;9,8%;RT;GIMENEZ;1;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156212;601918;LEC;;TREGAR YOGUR LIGHT FRUTILLA;0;:;20;7;;3;0;:;30;2;:;0;31000;258;1730;1774;62;3,5%;RB;CORVALAN;1;7/10/2020;;155976;601331;GASEOSAS;;CEPITA NARANJA 4X1500;;:;;;;;1;:;25;;:;;;0;;;;0,0%;MO;HAEDO;0,5;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155750;601990;LEC;;TREGAR YOGUR BEBIBLE SEMIDESC FRUTILLA;0;:;20;7;;;0;:;15;2;:;50;49000;288;2763;2753;30;1,1%;RT;REYES;1;2/10/2020;;155755;603042;LAM;;POLY GOLDEN LONGS X 1 KG;0;:;45;8;0;8;3;:;30;;:;;;;;;0;;RT;GIMENEZ;0,5;6/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155724;603017;TOALLITAS;;NOSOTRAS PD X 15 NORMAL;1;:;10;7;;5;0;:;20;;:;;;;;;0;;RB;CORVALAN;1;7/10/2020;;155822;602655;GASEOSAS;;CEPITA NARANJA 20% HF 4 X 1000;0;:;35;6;6;;0;:;35;3;:;5;54000;292;2358;2468;109;4,4%;MO;HAEDO;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;310110;602858;LLEC;;SUIPACHENSE LECHE EN POLVO X 400;0;:;45;6;6;6;1;:;0;1;:;0;10000;167;;;20;;RT;REYES;1;2/10/2020;;155755;603042;LAM;;POLY GOLDEN LONG X 1KG;;:;;;;;1;:;10;2;:;0;32000;267;555;522;11;2,1%;RB;PEREZ;0,5;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155724;603017;TOALLITAS;;NOSOTRAS PD X 15 NORMAL;;:;;;;;;:;;1;:;30;26000;289;729;799;70;8,8%;MO;TEVEZ;;7/10/2020;;156224;602348;LEC;;ARMONIA LECHE DESC 1%;0;:;50;7;6;5;1;:;15;0;:;15;3000;200;250;319;69;21,6%;MO;HAEDO;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;310110;602858;LLEC;;SUIPACHENSE LECHE EN POLVO X 400;;:;;;;;;:;;0;:;55;14200;258;162;162;5;3,1%;RB;CORVALAN;;2/10/2020;;155881;602699;LAM;;MC CAIN TRADICIONAL X 1 KG;0;:;15;8;8;;0;:;45;2;:;0;32000;267;555;551;33;6,0%;RB;PEREZ;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XXX;XXX;TPM;;TPM ;;:;;;;;;:;;4;:;50;;;;;0;;;;;7/10/2020;;156224;602348;LEC;;ARMONIA LECHE DESC 1%;;:;;;;;;:;;7;:;35;111000;244;9982;9951;;0,0%;RT;KUHN;;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156071;602836;LLEC;;STABILO NAC. DESCREM. X 200 GRS;0;:;20;8;;4;0;:;40;1;:;40;23000;230;307;307;15;4,9%;RB;CORVALAN;1;2/10/2020;;310121;601939;BACK;;POUCH TRANSP. IMPR REW REG 150/23;0;:;15;3;3;3;0;:;20;1;:;15;22000;293;632;642;20;3,1%;RB;PEREZ;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155635;602584;TOALLITAS;;TOA ENJOY TANGA POCKET C/A X 8;0;:;35;7;7;4;1;:;5;;:;;;;;;0;;MO;TEVEZ;1;7/10/2020;;155812;602101;LEC;;LA SUIPACHENSE BEBIDA LACTEA 1LT;0;:;25;6;;3;;:;;;:;;;0;;;;0,0%;;;0,5;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156070;601587;LLEC;;LEITE EN PO X 200 NO INST.;0;:;30;8;;5;0;:;35;3;:;20;50000;250;698;636;0;0,0%;RB;CORVALAN;1;2/10/2020;;310121;601939;BACK;;POUCH TRANSP. IMPR REW REG 150/23;;:;;;;;;:;;4;:;5;108000;441;2586;2587;24;0,9%;MO;GALVAN;;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155635;602584;TOALLITAS;;TOA ENJOY TANGA POCKET C/A X 8;;:;;;;;0;:;15;1;:;55;17000;148;563;620;80;12,9%;RT;REYES;;7/10/2020;;155812;602101;LEC;;LA SUIPACHENSE BEBIDA LACTEA 1LT;;:;;;;;1;:;20;3;:;30;72000;343;4617;4671;60;1,3%;RB;MARINO;0,5;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156070;601587;LLEC;;LEITE EN PO X 200 NO INST.;;:;;;;;;:;;8;:;0;95000;198;1172;1060;14;1,3%;MO;TEVEZ;;2/10/2020;;155927;601939;BACK;;POUCH TRANSP. IMPR REW REG 150/23;0;:;10;3;;;0;:;15;3;:;30;87000;414;1842;1859;20;1,1%;MO;GALVAN;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310115;601358;TOALLITAS;;CALIPSO T NORMAL GEL X 8;0;:;40;8;;8;0;:;55;4;:;0;46000;192;1530;1568;45;2,9%;RT;REYES;1;7/10/2020;;156156;603095;GASEOSAS;;TERMO QUILMES 6X473 LATAS 3V ZAR;1;:;30;4;4;2;1;:;40;;:;;;0;;;;0,0%;RB;MARINO;0,5;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;XXX;XXX;TPM;;TPM TECNICO COMEXI;;:;;;;;;:;;5;:;30;;0;;;;0,0%;;;;2/10/2020;;155927;601939;BACK;;POUCH TRANSP. IMPR REW REG 150/23;;:;;;;;;:;;4;:;40;109000;389;2198;2200;0;0,0%;RT;GIMENEZ;;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155463;603007;TOALLITAS;;ALGODÓN DONCELLA CLAS X 70;0;:;15;5;;;;:;;;:;;;;;;0;;RT;REYES;0,5;7/10/2020;;156156;603095;GASEOSAS;;TERMO QUILMES 6X473 LATAS 3V ZAR;;:;;;;;0;:;25;0;:;10;2500;250;91;90;;0,0%;MO;HAEDO;0,5;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156176;602873;PAÑAL;;ADULTO ANATOMICO PLUS G X 8;0;:;30;7;7;7;0;:;40;1;:;20;18000;225;860;989;45;4,6%;RT;KUHN;1;2/10/2020;;156179;602067;PAÑAL;;BSP OD BCC HUG XXL X 56;1;:;50;7;5;7;0;:;30;1;:;0;16000;267;1141;1160;20;1,7%;RT;GIMENEZ;1;7/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155463;603007;TOALLITAS;;ALGODÓN DONCELLA CLAS. x 70 grs;0;:;25;;;5;0;:;30;5;:;5;77000;252;1681;1709;0;0,0%;RB;CORVALAN;1;8/10/2020;;156155;603094;GASEOSAS;;TERMO QUILMES 6X473 LATAS 2V ACH;1;:;10;4;;;0;:;15;0;:;20;7000;350;176;172;;0,0%;MO;HAEDO;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;XXX;XXXX;PRUEBAS;;PRUEBAS DE TINTAS;;:;;;;;;:;;0;:;10;;0;;;;0,0%;;;;2/10/2020;;156179;602067;PAÑAL;;BSP OD BCC HUG XXL X 56;;:;;;;;;:;;0;:;30;8000;267;268;268;7;2,6%;RB;PEREZ;;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156233;602218;TOALLITAS;;ALW THK IPAD T3 8CT NOC TRANQ SCA;0;:;35;6;;4;0;:;35;0;:;50;12000;240;256;268;0;0,0%;RB;CORVALAN;1;8/10/2020;;156225;602347;LEC;;ARMONIA LECHE DESC 2%;0;:;50;8;4;6;0;:;55;3;:;55;64000;272;5447;5768;321;5,6%;MO;HAEDO;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;XXX;XXXX;PRUEBAS;;PRUEBAS DE TINTAS;;:;;;;;;:;;2;:;20;;0;;;;0,0%;;;;2/10/2020;;310119;600288;BACK;;POLI POUCH LINA BRICOL 220/20;0;:;15;2;1;2;0;:;15;1;:;30;37000;411;855;858;13;1,5%;RB;PEREZ;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156233;601218;PAÑAL;;PURE KNORR X 2 KG;;:;;;;;;:;;0;:;25;6500;260;90;90;0;0,0%;MO;TEVEZ;;8/10/2020;;156225;602347;LEC;;ARMONIA LECHE DESC 2%;;:;;;;;;:;;4;:;45;61000;214;5440;5428;;0,0%;RT;KUHN;;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156174;602871;PAÑAL;;ADULTO ANATOMICO PLUS G X 16;0;:;15;7;;;0;:;25;0;:;50;15000;300;707;703;0;0,0%;RB;MARINO;1;2/10/2020;;156267;602719;PAÑAL;;PAÑAL ESTRELLA JUMBO PACK XXG X 56;0;:;20;8;;4;0;:;40;1;:;0;15000;250;1041;1142;110;9,6%;RB;PEREZ;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155813;601279;LEC;;SUIPACHENSE LECHE DESC;0;:;30;8;8;5;0;:;45;3;:;20;54000;270;3316;3395;77;2,3%;MO;TEVEZ;1;8/10/2020;;156113;602447;GASEOSAS;;AQUARIUS POMELO NI 6X2250;0;:;45;3;3;3;0;:;20;2;:;10;38500;296;2466;2546;80;3,1%;RT;KUHN;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155979;602380;YOGUR;;MILKAUT DESC FRUTILLA;0;:;20;6;;;0;:;25;2;:;45;51000;309;2925;3002;80;2,7%;RB;MARINO;1;2/10/2020;;156092;602605;GASEOSAS;;CEPITA NARANJA DUAL 6X300;1;:;0;6;6;6;1;:;0;0;:;50;13000;260;869;936;69;7,4%;RB;PEREZ;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155809;601278;LEC;;SUIPACHENSE ENT;0;:;20;8;;;0;:;20;2;:;20;37000;264;2435;2475;47;1,9%;MO;TEVEZ;1;8/10/2020;;310124;603092;LAM;;KNORR LISTO PURE PAPAS X 200;1;:;0;7;;5;6;:;30;0;:;30;7700;257;48;46;;0,0%;RB;MARINO;1;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155806;600622;BACK;;LENTERDIT ROSA 145 MM;0;:;30;1;;;;:;;;:;;;0;;;;0,0%;RB;MARINO;0,5;2/10/2020;;155935;602686;GASEOSAS;;7UP 6X1500 FD 100 KCAL 2 VIA;0;:;25;7;1;4;0;:;15;;:;;;;;;0;;RB;PEREZ;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155809;601278;LEC;;SUIPACHENSE ENT;;:;;;;;;:;;7;:;10;98500;229;6228;6357;12;0,2%;RT;REYES;;8/10/2020;;310124;603092;LAM;;KNORR LISTO PURE PAPAS X 200;;:;;;;;;:;;3;:;0;42000;233;688;656;12;1,8%;MO;HAEDO;;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155806;600622;BACK;;LENTERDIT ROSA 145 MM;0;:;15;;;;0;:;20;7;:;25;200000;449;3583;3659;80;2,2%;MO;HAEDO;0,5;2/10/2020;;155935;602686;GASEOSAS;;7UP 6X1500 FD 100 KCAL 2 VIA;;:;;;;;0;:;55;2;:;40;59000;369;2570;2664;53;2,0%;MO;GALVAN;;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156217;602768;LEC;;LA MARTONA LECHE DESC. 1%;0;:;30;6;;3;0;:;20;;:;;;;;;0;;RT;REYES;1;8/10/2020;;XXX;XXX;PRUEBAS;;PRUEBAS DE POLIMEROS;;:;;;;;;:;;2;:;30;;0;;;;0,0%;;;;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155787;601997;BACK;; 145 MM LENTERDIT;;:;;;;;;:;;5;:;45;125000;362;2543;2532;0;0,0%;RT;DIAZ J.;;2/10/2020;;156050;602437;GASEOSAS;;LEVITE NARANJA BIKINI 12X500;0;:;15;3;3;3;1;:;0;2;:;0;42000;350;1744;1784;50;2,8%;MO;GALVAN;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156217;602768;LEC;;LA MARTONA LECHE DESC. 1%;;:;;;;;1;:;45;0;:;55;16000;291;945;1075;152;14,1%;RB;CORVALAN;0,5;9/10/2020;;156118;601327;GASEOSAS;;CEPITA NARANJA NV 6X1000 2VIA EDASA;0;:;40;6;6;6;0;:;35;1;:;15;18000;240;665;828;165;19,9%;MO;HAEDO;1;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155806;600622;BACK;;LENTERDIT ROSA 145 MM;0;:;10;1;;;0;:;5;;:;;;;;;0;;RT;DIAZ J.;0,5;2/10/2020;;156239;602404;GASEOSAS;;LEVITE NARANJA 6 X 2 LT;0;:;10;3;;;0;:;10;0;:;50;24000;480;1253;1270;26;2,0%;MO;GALVAN;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156218;602767;LEC;;LA MARTONA LECHE ENT. 2%;0;:;15;6;;1;1;:;50;3;:;15;54000;277;3117;3251;160;4,9%;RB;CORVALAN;1;9/10/2020;;156118;601327;GASEOSAS;;CEPITA NARANJA NV 6X1000 2VIA EDASA;;:;;;;;;:;;3;:;20;35000;175;1548;1650;102;6,2%;RT;KUHN;;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155806;600622;BACK;;LENTERDIT ROSA 145 MM;;:;;;;;;:;;5;:;0;124000;413;2292;2262;0;0,0%;RB;BENNA;0,5;2/10/2020;;156239;602404;GASEOSAS;;LEVITE NARANJA 6 X 2 LT;;:;;;;;;:;;0;:;40;12000;286;501;502;0;0,0%;RT;GIMENEZ;;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156218;602767;LEC;;LA MARTONA LECHE ENT. 2%;;:;;;;;;:;;1;:;30;23000;256;1267;1228;0;0,0%;MO;TEVEZ;;9/10/2020;;156130;602479;GASEOSAS;;AQ MANZANA NI 6X1500;0;:;20;3;3;3;0;:;30;1;:;5;20000;308;1097;1138;;0,0%;RT;KUHN;1;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156184;602106;PAÑAL;;42109492 ODLIGHT G X 8 ;;:;;;;;;:;;0;:;15;3500;233;210;210;0;0,0%;RT;GIMENEZ;;3/10/2020;;156046;602402;GASEOSAS;;LEVITE POMELO 6 X 2L;0;:;10;2;;;0;:;15;3;:;20;65000;328;3267;3278;15;0,5%;RT;GIMENEZ;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310118;600687;TOALLITAS;;NOSOTRAS ALAS TELA GEL C/A X 8;0;:;30;6;6;5;0;:;45;0;:;55;14000;255;457;464;9;1,9%;MO;TEVEZ;1;9/10/2020;;156131;602482;GASEOSAS;;AQ POMELO 6X1500;0;:;15;3;;;0;:;10;1;:;10;21000;300;1123;1154;;0,0%;RT;KUHN;1;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156178;600447;PAÑAL;;HGAS KINGDOM P X 40;0;:;30;8;8;4;0;:;35;0;:;35;9000;257;409;450;60;13,3%;RT;GIMENEZ;1;3/10/2020;;156238;602402;GASEOSAS;;LEVITE POMELO 6 X 2L;;:;;;;;;:;;1;:;5;23000;343;1119;1122;5;0,4%;RT;GIMENEZ;;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155382;601547;TOALLITAS;;TOALLA DONCELLA SIN DEO X 8;0;:;30;7;;3;0;:;40;3;:;10;;;1594;1619;27;1,7%;MO;TEVEZ;1;9/10/2020;;156132;602480;GASEOSAS;;AQ PERA 6X1500;0;:;15;3;;;0;:;20;0;:;35;10000;286;608;654;48;7,3%;RT;KUHN;1;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;310114;601414;LAM;;IMPRESO TOYOTA GLOBITOS;0;:;39;1;;;0;:;33;3;:;33;72000;338;2134;2155;20;0,9%;RT;GIMENEZ;1;3/10/2020;;156261;602269;PAÑAL;;PAMPERS SUPERSEC V7 XXG X 30;0;:;50;7;7;7;0;:;45;0;:;55;15000;273;558;578;20;3,5%;RT;GIMENEZ;1;8/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155382;601547;TOALLITAS;;TOALLA DONCELLA SIN DEO X 8;;:;;;;;;:;;5;:;40;88000;259;2835;2835;15;0,5%;RT;REYES;;9/10/2020;;156132;602480;GASEOSAS;;AQ PERA 6X1500;;:;;;;;;:;;0;:;40;12500;313;657;652;;0,0%;RB;MARINO;;10/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;155939;602687;FILM;;LAMINA MERCADO LIBRE Nº1;0;:;15;3;3;3;0;:;20;0;:;45;4000;89;180;210;30;14,3%;RT;GIMENEZ;1;3/10/2020;;156261;602269;PAÑAL;;PAMPERS SUPERSEC V7 XXG X 30;;:;;;;;;:;;0;:;50;13000;260;470;580;0;0,0%;RB;PEREZ;;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310063;601669;BACK;;IMPRESO ZALEA NONISEC X 590MM corte en linea;0;:;35;1;1;1;0;:;10;1;:;35;24000;253;263;270;10;3,7%;RT;REYES;1;9/10/2020;;156135;602485;GASEOSAS;;AQ PERA 6X2250;0;:;10;3;3;;0;:;50;1;:;10;18000;257;1071;1065;;0,0%;RB;MARINO;1;10/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;156070;601587;LLEC;;LEITE EN PO X 200 NO INST.;;:;;;;;;:;;4;:;15;42000;165;582;552;0;0,0%;RT;REYES;;3/10/2020;;155931;602293;PAÑAL;;PAMPERS SUPERSEC V7 XG X 58;0;:;30;7;;;0;:;55;0;:;40;11000;275;594;710;110;15,5%;RB;PEREZ;1;9/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310063;601669;BACK;;IMPRESO ZALEA NONISEC X 590MM corte en linea;;:;;;;;;:;;1;:;10;19000;271;244;274;30;10,9%;RB;CORVALAN;;10/10/2020;;156134;602487;GASEOSAS;;AQ POMELO 6X2250;0;:;20;3;;;0;:;10;1;:;10;20000;286;1131;1129;;0,0%;RB;MARINO;1;10/10/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
